title	author	ave_rating	no_rating	link
Out in Blue (Return to Sanctuary, #1)	Sarah Purdy Gilman	3.84	268	https://www.goodreads.com/book/show/11799123-out-in-blue
A Stitch on Time (Sierra Fox, #5)	Yolanda Sfetsos	3.88	8	https://www.goodreads.com/book/show/22789472-a-stitch-on-time
Lessons in Magic	Jessica Starre	3.50	2	https://www.goodreads.com/book/show/22757928-lessons-in-magic
Hard Days Night (The Firsts #8)	C.L. Quinn	4.33	230	https://www.goodreads.com/book/show/22821129-hard-days-night
Cat in the Flock (Dreamslippers, #1)	Lisa Brunette	4.11	85	https://www.goodreads.com/book/show/22837421-cat-in-the-flock
Her One Wish (Kingdom, #10)	Marie Hall	4.38	788	https://www.goodreads.com/book/show/23250304-her-one-wish
The Silence Cycle Episode Two: Broken (Fate ~ Fire ~ Shifter ~ Dragon #4.2)	Kris Austen Radcliffe	4.50	16	https://www.goodreads.com/book/show/22823652-the-silence-cycle-episode-two
Mad for Love (Even Gods Fall in Love, #2)	Lynne Connolly	3.53	30	https://www.goodreads.com/book/show/23275139-mad-for-love
Lone Wolfe Protector (Wolfe Creek, #1)	Kaylie Newell	3.77	249	https://www.goodreads.com/book/show/22859137-lone-wolfe-protector
Highland Burn (Guardians of Scotland, #1)	Victoria Zak	3.94	1,907	https://www.goodreads.com/book/show/22713172-highland-burn
Snow White Red-Handed (Fairy Tale Fatal Mystery, #1)	Maia Chance	3.45	1,093	https://www.goodreads.com/book/show/21863618-snow-white-red-handed
The Bloodbound (Bloodbound, #1)	Erin Lindsey	3.58	712	https://www.goodreads.com/book/show/20949421-the-bloodbound
Heart of Obsidian (Psy-Changeling, #12)	Nalini Singh	4.41	26,076	https://www.goodreads.com/book/show/17796192-heart-of-obsidian
Ravenheart (Crossbreed #2; Mageriverse #18)	Dannika Dark	4.36	7,015	https://www.goodreads.com/book/show/35096814-ravenheart
Heart of Stone (Truth Seers, #2)	Debra Mullins	3.89	53	https://www.goodreads.com/book/show/20518901-heart-of-stone
The Shifter King (The Kings, #10)	Heather Killough-Walden	4.36	907	https://www.goodreads.com/book/show/34376529-the-shifter-king
Sleeping Late on Judgement Day (Bobby Dollar, #3)	Tad Williams	3.98	2,690	https://www.goodreads.com/book/show/13519598-sleeping-late-on-judgement-day
Archangel's Enigma (Guild Hunter, #8)	Nalini Singh	4.43	16,587	https://www.goodreads.com/book/show/24533401-archangel-s-enigma
Fortune's Favors (Nyx Fortuna, #3)	Marlene Perez	3.72	36	https://www.goodreads.com/book/show/19163515-fortune-s-favors
The Turning Season (Shifting Circle, #3)	Sharon Shinn	3.72	483	https://www.goodreads.com/book/show/18757509-the-turning-season
Archangel's Blade (Guild Hunter, #4)	Nalini Singh	4.25	31,021	https://www.goodreads.com/book/show/8074967-archangel-s-blade
Frozen	Meljean Brook	3.62	1,402	https://www.goodreads.com/book/show/18045510-frozen
Christmas in Transylvania (Deadly Angels, #4.5)	Sandra Hill	4.06	567	https://www.goodreads.com/book/show/22138343-christmas-in-transylvania
Path of Smoke (Parallel Parks, #2)	Bailey Cunningham	3.67	30	https://www.goodreads.com/book/show/20650549-path-of-smoke
Warrior's Dawn (Fire and Tears, #3)	Isabo Kelly	3.92	13	https://www.goodreads.com/book/show/21801756-warrior-s-dawn
The Ten Club (The King, #5)	Mimi Jean Pamfiloff	4.31	1,233	https://www.goodreads.com/book/show/30254469-the-ten-club
Gideon Smith and the Brass Dragon (Gideon Smith, #2)	David Barnett	3.71	299	https://www.goodreads.com/book/show/20519006-gideon-smith-and-the-brass-dragon
Keystone (Crossbreed #1)	Dannika Dark	4.07	11,216	https://www.goodreads.com/book/show/29079130-keystone
Duncan (Vampires in America, #5)	D.B. Reynolds	4.26	3,956	https://www.goodreads.com/book/show/13044827-duncan
Wolf Slayer (The Order of the Wolf, #2)	Angela Addams	3.27	67	https://www.goodreads.com/book/show/22181706-wolf-slayer
Dark Stranger: The Dream (The Children of the Gods #1)	I.T. Lucas	3.70	15,987	https://www.goodreads.com/book/show/25835113-dark-stranger
Once in a Blue Moon (Beaux Rêve Coven, #1)	Delilah Devlin	3.69	101	https://www.goodreads.com/book/show/22589406-once-in-a-blue-moon
Immortal Matchmakers, Inc. (Immortal Matchmakers, Inc., #1)	Mimi Jean Pamfiloff	3.94	3,669	https://www.goodreads.com/book/show/26146630-immortal-matchmakers-inc
So I Married a Werewolf (Seattle Wolf Pack, #3)	Kristin Miller	3.77	459	https://www.goodreads.com/book/show/22670816-so-i-married-a-werewolf
Caged Wolf (Wolves of Willow Bend, #2)	Heather Long	3.95	500	https://www.goodreads.com/book/show/22930159-caged-wolf
Behind the Curtain (Soulgirls, #5)	Heather Long	4.09	11	https://www.goodreads.com/book/show/22040780-behind-the-curtain
A Strange and Savage Garden	Tim Waggoner	4.00	20	https://www.goodreads.com/book/show/22924653-a-strange-and-savage-garden
Kissed by the Wave (The Forbidden Realm, #1)	Serena Gilley	3.27	26	https://www.goodreads.com/book/show/18679575-kissed-by-the-wave
Ghost Phoenix (The Phoenix Institute, #3)	Corrina Lawson	4.03	30	https://www.goodreads.com/book/show/22737656-ghost-phoenix
His Secret Superheroine (St. Louis Superheroes, #1)	Patricia Eimer	3.60	40	https://www.goodreads.com/book/show/22859113-his-secret-superheroine
By the Magic of Starlight (The Forbidden Realm, #0.5)	Serena Gilley	3.60	10	https://www.goodreads.com/book/show/20741243-by-the-magic-of-starlight
Inner Demon (The Asylum Tales #3.3)	Jocelynn Drake	3.88	265	https://www.goodreads.com/book/show/20957432-inner-demon
